tiempo_s,tiempo,posicion_norte,slow_cart,slow_end_tower,torre_0_x,torre_0_y,tramo_1_L_calculado,tramo_1_deform_m,tramo_1_desv_y,tramo_1_rumbo_deg,torre_1_x,torre_1_y,tramo_2_L_calculado,tramo_2_deform_m,tramo_2_desv_y,tramo_2_rumbo_deg,torre_2_x,torre_2_y,tramo_3_L_calculado,tramo_3_deform_m,tramo_3_desv_y,tramo_3_rumbo_deg,torre_3_x,torre_3_y,lat_e7,lon_e7,EΔd_mm,EΔrumbo_deg
2852,00h 47m 32s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2853,00h 47m 33s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2854,00h 47m 34s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2855,00h 47m 35s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2856,00h 47m 36s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2857,00h 47m 37s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2858,00h 47m 38s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2859,00h 47m 39s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2860,00h 47m 40s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2861,00h 47m 41s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2862,00h 47m 42s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2863,00h 47m 43s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2864,00h 47m 44s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2865,00h 47m 45s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2866,00h 47m 46s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2867,00h 47m 47s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2868,00h 47m 48s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2869,00h 47m 49s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2870,00h 47m 50s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2871,00h 47m 51s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2872,00h 47m 52s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2873,00h 47m 53s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2874,00h 47m 54s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2875,00h 47m 55s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2876,00h 47m 56s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2877,00h 47m 57s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2878,00h 47m 58s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2879,00h 47m 59s,62.108,False,False,2.3537,64.9992,50.0171,-0.0171,-1.8444,-2.1133,52.3367,63.1548,50.0,0.0,-1.9687,-2.2566,102.2979,61.1861,50.017,-0.017,-2.0944,-2.3999,152.2711,59.0917,,,92.1,0.05
2880,00h 48m 00s,62.132,False,False,2.3555,65.0481,50.017,-0.017,-1.8932,-2.1693,52.3367,63.1548,50.0,0.0,-1.9687,-2.2565,102.2979,61.1861,50.0158,-0.0158,-2.0454,-2.3438,152.2719,59.1407,,,92.1,0.05
2881,00h 48m 01s,62.157,False,False,2.358,65.0967,50.0164,-0.0164,-1.9419,-2.2251,52.3367,63.1548,50.0,0.0,-1.9686,-2.2565,102.2979,61.1862,50.0157,-0.0157,-1.9966,-2.2878,152.2738,59.1896,,,92.1,0.05
2882,00h 48m 02s,62.181,False,False,2.3608,65.1447,50.0156,-0.0156,-1.99,-2.2803,52.3367,63.1547,50.0,0.0,-1.9684,-2.2562,102.2979,61.1863,50.0154,-0.0154,-1.948,-2.2322,152.2754,59.2382,,,92.1,0.05
2883,00h 48m 03s,62.205,False,False,2.3625,65.1929,50.0157,-0.0157,-2.0383,-2.3356,52.3367,63.1546,50.0,0.0,-1.9683,-2.256,102.2979,61.1863,50.0157,-0.0157,-1.8995,-2.1765,152.2776,59.2869,,,92.1,0.05
2884,00h 48m 04s,62.272,False,False,2.3642,65.241,50.0158,-0.0158,-2.0012,-2.2931,52.34,63.2398,50.0,0.0,-1.9682,-2.256,102.3012,61.2716,50.0158,-0.0158,-1.9365,-2.2189,152.2795,59.3351,,,92.2,0.05
2885,00h 48m 05s,62.339,False,False,2.3669,65.2895,50.0154,-0.0154,-1.9643,-2.2508,52.3437,63.3252,50.0,0.0,-1.9682,-2.2559,102.305,61.357,50.0154,-0.0154,-1.9732,-2.2611,152.2814,59.3838,,,91.7,0.05
2886,00h 48m 06s,62.406,False,False,2.3686,65.3381,50.0155,-0.0155,-1.9272,-2.2083,52.347,63.4109,50.0,0.0,-1.9682,-2.256,102.3082,61.4427,50.0155,-0.0155,-2.0104,-2.3036,152.2833,59.4323,,,91.7,0.05
2887,00h 48m 07s,62.473,False,False,2.3705,65.3869,50.0158,-0.0158,-1.8907,-2.1664,52.3505,63.4961,50.0,0.0,-1.9682,-2.2559,102.3118,61.528,50.0157,-0.0157,-2.0469,-2.3455,152.2856,59.4811,,,91.4,0.05
2888,00h 48m 08s,62.54,False,False,2.3732,65.4353,50.0156,-0.0156,-1.854,-2.1244,52.3543,63.5813,50.0,0.0,-1.968,-2.2558,102.3156,61.6132,50.0155,-0.0155,-2.0833,-2.3872,152.2877,59.53,,,90.9,0.05
2889,00h 48m 09s,62.607,False,False,2.3746,65.4832,50.0164,-0.0164,-1.8167,-2.0816,52.3581,63.6665,50.0,0.0,-1.9678,-2.2555,102.3193,61.6987,50.0163,-0.0163,-2.1201,-2.4294,152.2907,59.5786,,,90.4,0.19
2890,00h 48m 10s,62.631,False,False,2.3759,65.5317,50.0169,-0.0169,-1.8652,-2.1371,52.3581,63.6665,50.0,0.0,-1.9679,-2.2556,102.3193,61.6987,50.0166,-0.0166,-2.0719,-2.3741,152.293,59.6267,,,90.4,0.19
2891,00h 48m 11s,62.655,False,False,2.3775,65.5801,50.0172,-0.0172,-1.9136,-2.1926,52.3581,63.6665,50.0,0.0,-1.9678,-2.2555,102.3193,61.6987,50.0149,-0.0149,-2.0232,-2.3183,152.2933,59.6756,,,90.4,0.19
2892,00h 48m 12s,62.68,False,False,2.3784,65.6289,50.0181,-0.0181,-1.9625,-2.2486,52.3581,63.6664,50.0,0.0,-1.9677,-2.2554,102.3193,61.6988,50.015,-0.015,-1.9742,-2.2621,152.2953,59.7246,,,90.4,0.19
2893,00h 48m 13s,62.704,False,False,2.3808,65.6777,50.0177,-0.0177,-2.0113,-2.3046,52.3581,63.6664,50.0,0.0,-1.9676,-2.2553,102.3193,61.6988,50.0151,-0.0151,-1.9252,-2.206,152.2974,59.7736,,,90.4,0.19
2894,00h 48m 14s,62.728,False,False,2.3832,65.7261,50.0173,-0.0173,-2.0598,-2.3602,52.3581,63.6663,50.0,0.0,-1.9674,-2.2551,102.3193,61.6989,50.015,-0.015,-1.8764,-2.15,152.2991,59.8225,,,90.4,0.19
2895,00h 48m 15s,62.796,False,False,2.3864,65.7749,50.0154,-0.0154,-2.0228,-2.3179,52.3609,63.7521,50.0,0.0,-1.9675,-2.2552,102.3221,61.7846,50.0154,-0.0154,-1.9135,-2.1926,152.301,59.8711,,,90.9,0.19
2896,00h 48m 16s,62.863,False,False,2.3883,65.8236,50.0146,-0.0146,-1.9856,-2.2753,52.3634,63.838,50.0,0.0,-1.9677,-2.2554,102.3247,61.8703,50.0146,-0.0146,-1.9509,-2.2354,152.3012,59.9194,,,91.7,0.19
2897,00h 48m 17s,62.93,False,False,2.3891,65.872,50.0148,-0.0148,-1.9487,-2.2329,52.3659,63.9233,50.0,0.0,-1.9675,-2.2552,102.3272,61.9558,50.0148,-0.0148,-1.9875,-2.2774,152.3025,59.9683,,,92.4,0.19
2898,00h 48m 18s,62.997,False,False,2.3912,65.9208,50.0148,-0.0148,-1.9117,-2.1905,52.3695,64.0092,50.0,0.0,-1.9677,-2.2554,102.3307,62.0415,50.0148,-0.0148,-2.0248,-2.3202,152.3045,60.0167,,,92.2,0.19
2899,00h 48m 19s,63.064,False,True,2.3933,65.9687,50.0147,-0.0147,-1.8746,-2.148,52.3728,64.0941,50.0,0.0,-1.9673,-2.2549,102.3341,62.1268,50.0147,-0.0147,-2.0611,-2.3619,152.3063,60.0657,,,92.1,0.19
2900,00h 48m 20s,63.131,False,True,2.3958,66.0172,50.0144,-0.0144,-1.8376,-2.1056,52.3765,64.1796,50.0,0.0,-1.9672,-2.2548,102.3377,62.2125,50.0143,-0.0143,-2.0979,-2.404,152.3081,60.1146,,,91.8,-0.15
2901,00h 48m 21s,63.198,False,False,2.3983,66.0652,50.0135,-0.0135,-1.8003,-2.0629,52.3793,64.2649,50.0,0.0,-1.9671,-2.2547,102.3406,62.2978,50.0134,-0.0134,-2.1349,-2.4465,152.3085,60.1628,,,92.1,-0.15
2902,00h 48m 22s,63.222,False,False,2.4,66.1136,50.0135,-0.0135,-1.8487,-2.1184,52.3794,64.2649,50.0,0.0,-1.9672,-2.2548,102.3406,62.2977,50.0141,-0.0141,-2.0867,-2.3912,152.3112,60.211,,,92.1,-0.15
2903,00h 48m 23s,63.246,False,False,2.4022,66.1616,50.0131,-0.0131,-1.8968,-2.1735,52.3793,64.2648,50.0,0.0,-1.9669,-2.2545,102.3406,62.2978,50.0141,-0.0141,-2.0381,-2.3355,152.3132,60.2597,,,92.1,-0.15
2904,00h 48m 24s,63.27,False,False,2.404,66.2102,50.0132,-0.0132,-1.9454,-2.2292,52.3793,64.2648,50.0,0.0,-1.9669,-2.2545,102.3406,62.2978,50.0138,-0.0138,-1.9896,-2.2799,152.3148,60.3083,,,92.1,-0.15
2905,00h 48m 25s,63.294,False,False,2.4061,66.2583,50.0129,-0.0129,-1.9936,-2.2845,52.3793,64.2647,50.0,0.0,-1.9668,-2.2544,102.3406,62.2979,50.0126,-0.0126,-1.941,-2.2242,152.3156,60.3569,,,92.1,-0.15
2906,00h 48m 26s,63.319,False,False,2.4081,66.307,50.013,-0.013,-2.0422,-2.3403,52.3793,64.2648,50.0,0.0,-1.967,-2.2546,102.3406,62.2978,50.0135,-0.0135,-1.8928,-2.1689,152.3183,60.4051,,,92.1,-0.15
2907,00h 48m 27s,63.386,False,False,2.4103,66.3559,50.0127,-0.0127,-2.0051,-2.2977,52.3828,64.3508,50.0,0.0,-1.9671,-2.2547,102.3441,62.3837,50.0127,-0.0127,-1.9301,-2.2118,152.3196,60.4536,,,92.0,-0.15
2908,00h 48m 28s,63.453,False,False,2.4123,66.4047,50.0122,-0.0122,-1.9687,-2.2559,52.3857,64.4361,50.0,0.0,-1.9673,-2.255,102.347,62.4687,50.0122,-0.0122,-1.967,-2.254,152.3204,60.5018,,,92.4,-0.15
2909,00h 48m 29s,63.52,False,False,2.4137,66.4534,50.0121,-0.0121,-1.9318,-2.2137,52.3885,64.5215,50.0,0.0,-1.9672,-2.2548,102.3498,62.5543,50.0121,-0.0121,-2.0035,-2.2959,152.3218,60.5508,,,92.8,-0.15
2910,00h 48m 30s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2911,00h 48m 31s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2912,00h 48m 32s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2913,00h 48m 33s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2914,00h 48m 34s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2915,00h 48m 35s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2916,00h 48m 36s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2917,00h 48m 37s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2918,00h 48m 38s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2919,00h 48m 39s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2920,00h 48m 40s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2921,00h 48m 41s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2922,00h 48m 42s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2923,00h 48m 43s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2924,00h 48m 44s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2925,00h 48m 45s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2926,00h 48m 46s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2927,00h 48m 47s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2928,00h 48m 48s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2929,00h 48m 49s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2930,00h 48m 50s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2931,00h 48m 51s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2932,00h 48m 52s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2933,00h 48m 53s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2934,00h 48m 54s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2935,00h 48m 55s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2936,00h 48m 56s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2937,00h 48m 57s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2938,00h 48m 58s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2939,00h 48m 59s,63.563,False,False,2.4137,66.4534,50.0123,-0.0123,-1.8468,-2.1163,52.3919,64.6065,50.0,0.0,-1.9672,-2.2548,102.3532,62.6393,50.0122,-0.0122,-2.0885,-2.3934,152.3218,60.5508,,,92.7,-0.15
2940,00h 49m 00s,63.587,False,False,2.4153,66.5016,50.0125,-0.0125,-1.8952,-2.1717,52.3919,64.6064,50.0,0.0,-1.967,-2.2546,102.3532,62.6394,50.0126,-0.0126,-2.0399,-2.3376,152.3242,60.5996,,,92.7,-0.15
2941,00h 49m 01s,63.611,False,False,2.4172,66.5503,50.0125,-0.0125,-1.9439,-2.2275,52.3919,64.6064,50.0,0.0,-1.9669,-2.2545,102.3532,62.6395,50.0122,-0.0122,-1.9909,-2.2815,152.3257,60.6486,,,92.7,-0.15
2942,00h 49m 02s,63.635,False,False,2.419,66.5982,50.0126,-0.0126,-1.9919,-2.2826,52.3919,64.6063,50.0,0.0,-1.9667,-2.2542,102.3532,62.6396,50.0132,-0.0132,-1.9424,-2.2258,152.3286,60.6972,,,92.7,-0.15
2943,00h 49m 03s,63.659,False,False,2.4223,66.6462,50.0112,-0.0112,-2.04,-2.3378,52.3919,64.6062,50.0,0.0,-1.9666,-2.2541,102.3532,62.6397,50.0134,-0.0134,-1.8941,-2.1704,152.3307,60.7456,,,92.7,-0.15
2944,00h 49m 04s,63.727,False,False,2.4237,66.6951,50.0124,-0.0124,-2.0032,-2.2956,52.396,64.6919,50.0,0.0,-1.9666,-2.2541,102.3573,62.7253,50.0124,-0.0124,-1.9309,-2.2127,152.3325,60.7944,,,91.9,-0.01
2945,00h 49m 05s,63.794,False,False,2.4265,66.7436,50.0124,-0.0124,-1.9662,-2.2531,52.4002,64.7774,50.0,0.0,-1.9666,-2.2541,102.3615,62.8108,50.0124,-0.0124,-1.9679,-2.2551,152.3352,60.8429,,,90.9,-0.01
2946,00h 49m 06s,63.86,False,False,2.4278,66.7918,50.0128,-0.0128,-1.9293,-2.2108,52.4034,64.8625,50.0,0.0,-1.9665,-2.254,102.3647,62.896,50.0128,-0.0128,-2.0046,-2.2972,152.3373,60.8914,,,91.0,-0.01
2947,00h 49m 07s,63.928,False,False,2.4289,66.8399,50.0129,-0.0129,-1.8917,-2.1677,52.4061,64.9481,50.0,0.0,-1.9662,-2.2537,102.3674,62.9819,50.0129,-0.0129,-2.0417,-2.3396,152.3386,60.9402,,,91.7,-0.01
2948,00h 49m 08s,63.994,False,False,2.4315,66.8882,50.0124,-0.0124,-1.8551,-2.1258,52.4095,65.033,50.0,0.0,-1.966,-2.2534,102.3708,63.0671,50.0124,-0.0124,-2.0778,-2.3811,152.34,60.9893,,,91.5,-0.01
2949,00h 49m 09s,64.061,False,False,2.4331,66.9369,50.0127,-0.0127,-1.8184,-2.0837,52.4128,65.1185,50.0,0.0,-1.966,-2.2535,102.3741,63.1524,50.0127,-0.0127,-2.1146,-2.4233,152.3421,61.0378,,,91.5,-0.01
2950,00h 49m 10s,64.085,False,False,2.4351,66.9848,50.0125,-0.0125,-1.8664,-2.1387,52.4128,65.1184,50.0,0.0,-1.9659,-2.2533,102.3741,63.1525,50.0121,-0.0121,-2.0664,-2.368,152.3435,61.0861,,,91.5,-0.01
2951,00h 49m 11s,64.11,False,False,2.4362,67.0336,50.0133,-0.0133,-1.9152,-2.1946,52.4128,65.1184,50.0,0.0,-1.966,-2.2534,102.3741,63.1525,50.0124,-0.0124,-2.0178,-2.3123,152.3457,61.1347,,,91.5,-0.01
2952,00h 49m 12s,64.134,False,False,2.4381,67.0819,50.0133,-0.0133,-1.9635,-2.25,52.4128,65.1184,50.0,0.0,-1.966,-2.2534,102.3741,63.1525,50.0126,-0.0126,-1.9694,-2.2568,152.3479,61.183,,,91.5,-0.01
