tiempo_s,tiempo,posicion_norte,slow_cart,slow_end_tower,torre_0_x,torre_0_y,tramo_1_L_calculado,tramo_1_deform_m,tramo_1_desv_y,tramo_1_rumbo_deg,torre_1_x,torre_1_y,tramo_2_L_calculado,tramo_2_deform_m,tramo_2_desv_y,tramo_2_rumbo_deg,torre_2_x,torre_2_y,tramo_3_L_calculado,tramo_3_deform_m,tramo_3_desv_y,tramo_3_rumbo_deg,torre_3_x,torre_3_y,lat_e7,lon_e7,EΔd_mm,EΔrumbo_deg
1912,00h 31m 52s,40.17,False,False,1.4937,41.7436,50.0166,-0.0166,-0.95,-1.0884,51.5013,40.7935,50.0,0.0,-1.0985,-1.2589,101.4892,39.695,50.0165,-0.0165,-1.2477,-1.4294,151.4901,38.4473,,,68.9,-0.64
1913,00h 31m 53s,40.17,False,False,1.4937,41.7436,50.0166,-0.0166,-0.95,-1.0884,51.5013,40.7935,50.0,0.0,-1.0985,-1.2589,101.4892,39.695,50.0165,-0.0165,-1.2477,-1.4294,151.4901,38.4473,,,68.9,-0.64
1914,00h 31m 54s,40.17,False,False,1.4937,41.7436,50.0166,-0.0166,-0.95,-1.0884,51.5013,40.7935,50.0,0.0,-1.0985,-1.2589,101.4892,39.695,50.0165,-0.0165,-1.2477,-1.4294,151.4901,38.4473,,,68.9,-0.64
1915,00h 31m 55s,40.17,False,False,1.4937,41.7436,50.0166,-0.0166,-0.95,-1.0884,51.5013,40.7935,50.0,0.0,-1.0985,-1.2589,101.4892,39.695,50.0165,-0.0165,-1.2477,-1.4294,151.4901,38.4473,,,68.9,-0.64
1916,00h 31m 56s,40.17,False,False,1.4937,41.7436,50.0166,-0.0166,-0.95,-1.0884,51.5013,40.7935,50.0,0.0,-1.0985,-1.2589,101.4892,39.695,50.0165,-0.0165,-1.2477,-1.4294,151.4901,38.4473,,,68.9,-0.64
1917,00h 31m 57s,40.17,False,False,1.4937,41.7436,50.0166,-0.0166,-0.95,-1.0884,51.5013,40.7935,50.0,0.0,-1.0985,-1.2589,101.4892,39.695,50.0165,-0.0165,-1.2477,-1.4294,151.4901,38.4473,,,68.9,-0.64
1918,00h 31m 58s,40.17,False,False,1.4937,41.7436,50.0166,-0.0166,-0.95,-1.0884,51.5013,40.7935,50.0,0.0,-1.0985,-1.2589,101.4892,39.695,50.0165,-0.0165,-1.2477,-1.4294,151.4901,38.4473,,,68.9,-0.64
1919,00h 31m 59s,40.17,False,False,1.4937,41.7436,50.0166,-0.0166,-0.95,-1.0884,51.5013,40.7935,50.0,0.0,-1.0985,-1.2589,101.4892,39.695,50.0165,-0.0165,-1.2477,-1.4294,151.4901,38.4473,,,68.9,-0.64
1920,00h 32m 00s,40.194,False,False,1.4938,41.7924,50.0175,-0.0175,-0.999,-1.1444,51.5012,40.7934,50.0,0.0,-1.0983,-1.2587,101.4892,39.6951,50.0156,-0.0156,-1.1984,-1.373,151.4904,38.4967,,,68.9,-0.64
1921,00h 32m 01s,40.219,False,False,1.4941,41.8407,50.0182,-0.0182,-1.0474,-1.1999,51.5012,40.7933,50.0,0.0,-1.098,-1.2583,101.4892,39.6953,50.0162,-0.0162,-1.1493,-1.3167,151.4921,38.546,,,68.9,-0.64
1922,00h 32m 02s,40.243,False,False,1.495,41.8894,50.0182,-0.0182,-1.0962,-1.2558,51.5012,40.7932,50.0,0.0,-1.0978,-1.2581,101.4892,39.6954,50.0146,-0.0146,-1.1001,-1.2603,151.4917,38.5953,,,68.9,-0.64
1923,00h 32m 03s,40.268,False,False,1.4962,41.938,50.0182,-0.0182,-1.145,-1.3117,51.5012,40.793,50.0,0.0,-1.0975,-1.2578,101.4892,39.6955,50.015,-0.015,-1.0508,-1.2038,151.4932,38.6447,,,68.9,-0.64
1924,00h 32m 04s,40.292,False,False,1.4971,41.9864,50.0184,-0.0184,-1.1935,-1.3673,51.5012,40.7929,50.0,0.0,-1.0973,-1.2575,101.4892,39.6956,50.015,-0.015,-1.0018,-1.1477,151.4941,38.6938,,,68.9,-0.64
1925,00h 32m 05s,40.36,False,False,1.4985,42.0343,50.0163,-0.0163,-1.1546,-1.3227,51.5014,40.8797,50.0,0.0,-1.0969,-1.257,101.4894,39.7828,50.0163,-0.0163,-1.0399,-1.1913,151.4949,38.743,,,72.1,-0.64
1926,00h 32m 06s,40.428,False,False,1.4995,42.0828,50.0169,-0.0169,-1.1166,-1.2792,51.504,40.9663,50.0,0.0,-1.0967,-1.2568,101.4919,39.8696,50.017,-0.017,-1.0775,-1.2344,151.4973,38.7921,,,72.9,-1.02
1927,00h 32m 07s,40.495,False,False,1.5006,42.1307,50.0169,-0.0169,-1.078,-1.235,51.5058,41.0527,50.0,0.0,-1.0962,-1.2563,101.4938,39.9565,50.0169,-0.0169,-1.1151,-1.2775,151.4983,38.8414,,,74.3,-1.02
1928,00h 32m 08s,40.563,False,True,1.5013,42.1788,50.017,-0.017,-1.0397,-1.1911,51.5075,41.1391,50.0,0.0,-1.0959,-1.2559,101.4955,40.0432,50.017,-0.017,-1.1528,-1.3207,151.4992,38.8904,,,76.0,-1.02
1929,00h 32m 09s,40.631,False,False,1.503,42.2266,50.0169,-0.0169,-1.0009,-1.1466,51.5099,41.2257,50.0,0.0,-1.0954,-1.2553,101.4979,40.1304,50.0169,-0.0169,-1.1906,-1.364,151.5006,38.9398,,,76.9,-1.02
1930,00h 32m 10s,40.698,False,False,1.5039,42.2749,50.0174,-0.0174,-0.9624,-1.1025,51.512,41.3125,50.0,0.0,-1.0951,-1.255,101.5,40.2174,50.0173,-0.0173,-1.2286,-1.4075,151.5022,38.9888,,,78.1,-1.02
1931,00h 32m 11s,40.766,False,False,1.5046,42.323,50.0175,-0.0175,-0.9238,-1.0583,51.5137,41.3992,50.0,0.0,-1.0947,-1.2545,101.5017,40.3045,50.0175,-0.0175,-1.2663,-1.4507,151.5031,39.0382,,,79.8,-1.02
1932,00h 32m 12s,40.791,False,True,1.5072,42.3714,50.0159,-0.0159,-0.9723,-1.1139,51.5137,41.3991,50.0,0.0,-1.0944,-1.2542,101.5017,40.3047,50.0174,-0.0174,-1.2173,-1.3945,151.5043,39.0874,,,79.8,-1.02
1933,00h 32m 13s,40.803,False,True,1.508,42.4192,50.016,-0.016,-1.0122,-1.1596,51.5138,41.407,50.0,0.0,-1.1104,-1.2725,101.5015,40.2967,50.0174,-0.0174,-1.2093,-1.3854,151.5043,39.0874,,,79.9,-1.02
1934,00h 32m 14s,40.827,False,False,1.5098,42.4679,50.0153,-0.0153,-1.0609,-1.2154,51.5138,41.407,50.0,0.0,-1.1102,-1.2723,101.5015,40.2968,50.0173,-0.0173,-1.1602,-1.3292,151.5053,39.1365,,,79.9,-1.02
1935,00h 32m 15s,40.852,False,False,1.5112,42.5167,50.0149,-0.0149,-1.1098,-1.2714,51.5138,41.4069,50.0,0.0,-1.1101,-1.2722,101.5015,40.2968,50.0176,-0.0176,-1.1111,-1.2729,151.5067,39.1857,,,79.9,-1.02
1936,00h 32m 16s,40.876,False,False,1.5114,42.5646,50.0159,-0.0159,-1.158,-1.3267,51.5138,41.4066,50.0,0.0,-1.1096,-1.2716,101.5015,40.2971,50.0175,-0.0175,-1.0619,-1.2165,151.5077,39.2352,,,79.9,-1.02
1937,00h 32m 17s,40.9,False,False,1.5118,42.6134,50.0166,-0.0166,-1.2068,-1.3826,51.5138,41.4065,50.0,0.0,-1.1094,-1.2713,101.5015,40.2972,50.0174,-0.0174,-1.0126,-1.1601,151.5087,39.2846,,,79.9,-1.02
1938,00h 32m 18s,40.968,False,False,1.5123,42.6617,50.0175,-0.0175,-1.1683,-1.3384,51.5161,41.4934,50.0,0.0,-1.1091,-1.271,101.5038,40.3843,50.0175,-0.0175,-1.0506,-1.2036,151.5103,39.3337,,,80.9,-0.87
1939,00h 32m 19s,41.036,False,False,1.5124,42.7101,50.0177,-0.0177,-1.1301,-1.2947,51.5173,41.58,50.0,0.0,-1.1088,-1.2707,101.5051,40.4712,50.0177,-0.0177,-1.0883,-1.2468,151.5109,39.3829,,,83.0,-0.87
1940,00h 32m 20s,41.104,False,False,1.5143,42.7579,50.0173,-0.0173,-1.0916,-1.2505,51.5197,41.6664,50.0,0.0,-1.1084,-1.2702,101.5074,40.5579,50.0173,-0.0173,-1.126,-1.29,151.512,39.4319,,,84.0,-0.87
1941,00h 32m 21s,41.171,False,True,1.5147,42.8062,50.0176,-0.0176,-1.0533,-1.2067,51.5212,41.7529,50.0,0.0,-1.1082,-1.27,101.5089,40.6447,50.0175,-0.0175,-1.1638,-1.3332,151.5129,39.481,,,85.8,-0.87
1942,00h 32m 22s,41.239,False,True,1.5163,42.8547,50.0182,-0.0182,-1.0154,-1.1632,51.5242,41.8393,50.0,0.0,-1.1079,-1.2697,101.5119,40.7314,50.0181,-0.0181,-1.2012,-1.3761,151.5156,39.5301,,,86.2,-0.87
1943,00h 32m 23s,41.307,False,True,1.5184,42.9033,50.0179,-0.0179,-0.9772,-1.1195,51.5268,41.9261,50.0,0.0,-1.1078,-1.2695,101.5145,40.8183,50.0179,-0.0179,-1.2391,-1.4195,151.5171,39.5792,,,86.9,-0.87
1944,00h 32m 24s,41.375,False,False,1.5195,42.9512,50.0177,-0.0177,-0.9385,-1.0751,51.5284,42.0127,50.0,0.0,-1.1073,-1.2689,101.5161,40.9054,50.0177,-0.0177,-1.2768,-1.4628,151.5175,39.6286,,,88.6,-0.85
1945,00h 32m 25s,41.399,False,True,1.5203,42.9998,50.0178,-0.0178,-0.9872,-1.1309,51.5284,42.0126,50.0,0.0,-1.107,-1.2686,101.5161,40.9056,50.0186,-0.0186,-1.2276,-1.4064,151.5197,39.678,,,88.6,-0.85
1946,00h 32m 26s,41.411,False,True,1.5222,43.0478,50.0169,-0.0169,-1.0272,-1.1767,51.5286,42.0206,50.0,0.0,-1.123,-1.287,101.516,40.8976,50.0186,-0.0186,-1.2196,-1.3972,151.5197,39.678,,,88.7,-0.85
1947,00h 32m 27s,41.423,False,True,1.5234,43.0959,50.0168,-0.0168,-1.0673,-1.2227,51.5288,42.0286,50.0,0.0,-1.139,-1.3054,101.5158,40.8896,50.0185,-0.0185,-1.2116,-1.388,151.5197,39.678,,,88.9,-0.85
1948,00h 32m 28s,41.435,False,True,1.5245,43.1444,50.0167,-0.0167,-1.1078,-1.2691,51.5289,42.0367,50.0,0.0,-1.1552,-1.3239,101.5156,40.8815,50.0185,-0.0185,-1.2035,-1.3787,151.5197,39.678,,,89.0,-0.85
1949,00h 32m 29s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1950,00h 32m 30s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1951,00h 32m 31s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1952,00h 32m 32s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1953,00h 32m 33s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1954,00h 32m 34s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1955,00h 32m 35s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1956,00h 32m 36s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1957,00h 32m 37s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1958,00h 32m 38s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1959,00h 32m 39s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1960,00h 32m 40s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1961,00h 32m 41s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1962,00h 32m 42s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1963,00h 32m 43s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1964,00h 32m 44s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1965,00h 32m 45s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1966,00h 32m 46s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1967,00h 32m 47s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1968,00h 32m 48s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1969,00h 32m 49s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1970,00h 32m 50s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1971,00h 32m 51s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1972,00h 32m 52s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1973,00h 32m 53s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1974,00h 32m 54s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1975,00h 32m 55s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1976,00h 32m 56s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1977,00h 32m 57s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1978,00h 32m 58s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1979,00h 32m 59s,41.447,False,True,1.526,43.1924,50.0163,-0.0163,-1.1477,-1.3148,51.5291,42.0447,50.0,0.0,-1.1712,-1.3422,101.5154,40.8735,50.0185,-0.0185,-1.1955,-1.3696,151.5197,39.678,,,89.1,-0.85
1980,00h 33m 00s,41.459,False,True,1.5272,43.2403,50.0162,-0.0162,-1.1876,-1.3606,51.5293,42.0527,50.0,0.0,-1.1872,-1.3605,101.5152,40.8655,50.0185,-0.0185,-1.1875,-1.3604,151.5197,39.678,,,89.2,-0.85
1981,00h 33m 01s,41.471,False,True,1.5287,43.2887,50.0159,-0.0159,-1.228,-1.4069,51.5295,42.0607,50.0,0.0,-1.2033,-1.379,101.515,40.8574,50.0185,-0.0185,-1.1795,-1.3512,151.5197,39.678,,,89.3,-0.85
1982,00h 33m 02s,41.483,False,True,1.5297,43.3367,50.016,-0.016,-1.268,-1.4527,51.5297,42.0687,50.0,0.0,-1.2193,-1.3973,101.5148,40.8494,50.0185,-0.0185,-1.1715,-1.342,151.5197,39.678,,,89.5,-0.85
1983,00h 33m 03s,41.495,False,True,1.5304,43.3851,50.0167,-0.0167,-1.3083,-1.4989,51.5299,42.0768,50.0,0.0,-1.2354,-1.4158,101.5146,40.8414,50.0185,-0.0185,-1.1634,-1.3328,151.5197,39.678,,,89.6,-0.85
1984,00h 33m 04s,41.526,False,True,1.5315,43.433,50.0084,-0.0084,-1.3105,-1.5016,51.5227,42.1225,50.0,0.0,-1.2514,-1.4341,101.507,40.8711,50.0268,-0.0268,-1.1931,-1.3666,151.5197,39.678,,,98.5,-0.85
1985,00h 33m 05s,41.594,False,False,1.5334,43.4811,50.0173,-0.0173,-1.2722,-1.4575,51.5346,42.2089,50.0,0.0,-1.251,-1.4337,101.5189,40.9579,50.0173,-0.0173,-1.2306,-1.4098,151.5211,39.7273,,,90.0,-0.85
1986,00h 33m 06s,41.661,False,True,1.5343,43.529,50.0174,-0.0174,-1.2338,-1.4134,51.5365,42.2952,50.0,0.0,-1.2506,-1.4332,101.5209,41.0447,50.0174,-0.0174,-1.2683,-1.453,151.5222,39.7764,,,91.3,-0.85
1987,00h 33m 07s,41.729,False,True,1.5345,43.577,50.0179,-0.0179,-1.1952,-1.3692,51.5381,42.3818,50.0,0.0,-1.2501,-1.4326,101.5225,41.1317,50.0179,-0.0179,-1.3059,-1.496,151.5233,39.8259,,,93.1,-0.85
1988,00h 33m 08s,41.797,False,True,1.5357,43.6256,50.0178,-0.0178,-1.157,-1.3254,51.5402,42.4686,50.0,0.0,-1.2498,-1.4323,101.5245,41.2188,50.0178,-0.0178,-1.3435,-1.5392,151.5243,39.8753,,,94.3,-0.85
1989,00h 33m 09s,41.865,False,False,1.5369,43.6737,50.0177,-0.0177,-1.1185,-1.2813,51.5421,42.5553,50.0,0.0,-1.2494,-1.4318,101.5265,41.3059,50.0177,-0.0177,-1.3811,-1.5823,151.5251,39.9248,,,95.7,-0.75
1990,00h 33m 10s,41.933,False,False,1.5378,43.7223,50.0178,-0.0178,-1.0804,-1.2377,51.5439,42.6419,50.0,0.0,-1.2491,-1.4315,101.5283,41.3929,50.0178,-0.0178,-1.4186,-1.6252,151.526,39.9743,,,97.2,-0.75
1991,00h 33m 11s,41.957,False,True,1.5388,43.7705,50.0178,-0.0178,-1.1288,-1.2932,51.5439,42.6417,50.0,0.0,-1.2487,-1.431,101.5283,41.393,50.0185,-0.0185,-1.3695,-1.5689,151.5281,40.0236,,,97.2,-0.75
1992,00h 33m 12s,41.969,False,True,1.5394,43.8186,50.0184,-0.0184,-1.1689,-1.3391,51.5441,42.6497,50.0,0.0,-1.2647,-1.4494,101.5281,41.385,50.0185,-0.0185,-1.3615,-1.5597,151.5281,40.0236,,,97.3,-0.75
1993,00h 33m 13s,41.981,False,True,1.5404,43.8672,50.0186,-0.0186,-1.2093,-1.3854,51.5443,42.6578,50.0,0.0,-1.2809,-1.4679,101.5279,41.3769,50.0185,-0.0185,-1.3534,-1.5505,151.5281,40.0236,,,97.4,-0.75
1994,00h 33m 14s,41.993,False,True,1.5408,43.9152,50.0193,-0.0193,-1.2494,-1.4313,51.5446,42.6658,50.0,0.0,-1.2969,-1.4863,101.5277,41.3689,50.0185,-0.0185,-1.3454,-1.5413,151.5281,40.0236,,,97.5,-0.75
1995,00h 33m 15s,42.006,False,True,1.542,43.9638,50.0194,-0.0194,-1.2898,-1.4776,51.5448,42.6739,50.0,0.0,-1.3131,-1.5048,101.5275,41.3609,50.0185,-0.0185,-1.3373,-1.532,151.5281,40.0236,,,97.6,-0.75
1996,00h 33m 16s,42.018,False,True,1.5433,44.0122,50.0194,-0.0194,-1.3302,-1.5239,51.545,42.682,50.0,0.0,-1.3292,-1.5233,101.5273,41.3528,50.0185,-0.0185,-1.3292,-1.5228,151.5281,40.0236,,,97.7,-0.75
1997,00h 33m 17s,42.03,False,True,1.5437,44.0605,50.0203,-0.0203,-1.3705,-1.57,51.5452,42.69,50.0,0.0,-1.3453,-1.5418,101.5271,41.3447,50.0185,-0.0185,-1.3212,-1.5136,151.5281,40.0236,,,97.8,-0.75
1998,00h 33m 18s,42.042,False,True,1.5449,44.1088,50.0204,-0.0204,-1.4107,-1.6161,51.5454,42.6981,50.0,0.0,-1.3614,-1.5602,101.5269,41.3367,50.0185,-0.0185,-1.3131,-1.5043,151.5281,40.0236,,,97.9,-0.75
1999,00h 33m 19s,42.054,False,True,1.5457,44.1569,50.021,-0.021,-1.4508,-1.662,51.5456,42.7061,50.0,0.0,-1.3774,-1.5786,101.5267,41.3287,50.0185,-0.0185,-1.3051,-1.4952,151.5281,40.0236,,,98.0,-0.75
2000,00h 33m 20s,42.085,False,True,1.5455,44.2053,50.0113,-0.0113,-1.4534,-1.6653,51.5357,42.7519,50.0,0.0,-1.3935,-1.5971,101.5162,41.3584,50.0297,-0.0297,-1.3348,-1.5289,151.5281,40.0236,,,109.7,-0.75
2001,00h 33m 21s,42.116,False,True,1.5476,44.2532,50.0053,-0.0053,-1.4557,-1.6681,51.5317,42.7975,50.0,0.0,-1.4095,-1.6154,101.5118,41.388,50.0349,-0.0349,-1.3645,-1.5627,151.5281,40.0236,,,115.4,-0.75
2002,00h 33m 22s,42.146,False,True,1.5489,44.3012,50.0027,-0.0027,-1.4581,-1.671,51.5303,42.8431,50.0,0.0,-1.4255,-1.6337,101.51,41.4176,50.0376,-0.0376,-1.394,-1.5964,151.5281,40.0236,,,118.6,-0.75
2003,00h 33m 23s,42.177,False,True,1.5509,44.3499,50.001,-0.001,-1.4612,-1.6747,51.5306,42.8887,50.0,0.0,-1.4417,-1.6523,101.5098,41.447,50.0386,-0.0386,-1.4234,-1.63,151.5281,40.0236,,,120.0,-0.75
2004,00h 33m 24s,42.208,False,True,1.5515,44.3987,50.0009,-0.0009,-1.4644,-1.6783,51.531,42.9343,50.0,0.0,-1.458,-1.671,101.5097,41.4763,50.0395,-0.0395,-1.4528,-1.6637,151.5281,40.0236,,,121.4,-0.75
2005,00h 33m 25s,42.239,False,True,1.5522,44.4471,50.0008,-0.0008,-1.4672,-1.6815,51.5315,42.9799,50.0,0.0,-1.4741,-1.6894,101.5097,41.5058,50.0403,-0.0403,-1.4822,-1.6973,151.5281,40.0236,,,122.6,-0.75
2006,00h 33m 26s,42.27,False,True,1.5543,44.4954,50.0001,-0.0001,-1.47,-1.6848,51.5327,43.0254,50.0,0.0,-1.4902,-1.7079,101.5105,41.5352,50.0404,-0.0404,-1.5116,-1.731,151.5281,40.0236,,,123.1,-0.75
2007,00h 33m 27s,42.301,False,True,1.556,44.5437,49.9999,0.0001,-1.4728,-1.688,51.5342,43.0709,50.0,0.0,-1.5063,-1.7264,101.5115,41.5646,50.0404,-0.0404,-1.541,-1.7647,151.5281,40.0236,,,123.4,-3.08
2008,00h 33m 28s,42.332,False,True,1.5577,44.5922,49.9998,0.0002,-1.4758,-1.6914,51.5357,43.1164,50.0,0.0,-1.5225,-1.7449,101.5126,41.594,50.0402,-0.0402,-1.5704,-1.7984,151.5281,40.0236,,,123.6,-3.08
2009,00h 33m 29s,42.362,False,True,1.5591,44.6403,49.9999,0.0001,-1.4784,-1.6944,51.5372,43.1619,50.0,0.0,-1.5385,-1.7633,101.5135,41.6234,50.0402,-0.0402,-1.5998,-1.8321,151.5281,40.0236,,,123.9,-3.08
2010,00h 33m 30s,42.381,False,True,1.5591,44.6403,50.0,0.0,-1.441,-1.6515,51.5383,43.1994,50.0,0.0,-1.5385,-1.7633,101.5146,41.6609,50.0403,-0.0403,-1.6373,-1.875,151.5281,40.0236,,,124.3,-3.08
2011,00h 33m 31s,42.4,False,True,1.5591,44.6403,50.0,0.0,-1.4035,-1.6085,51.5394,43.2368,50.0,0.0,-1.5385,-1.7633,101.5157,41.6983,50.0405,-0.0405,-1.6747,-1.9179,151.5281,40.0236,,,124.6,-3.08
2012,00h 33m 32s,42.4,False,True,1.5591,44.6403,50.0,0.0,-1.4035,-1.6085,51.5394,43.2368,50.0,0.0,-1.5385,-1.7633,101.5157,41.6983,50.0405,-0.0405,-1.6747,-1.9179,151.5281,40.0236,,,124.6,-3.08
